model,noise_type,noise_rate,seed,loss,model_preparation_time,micro_precision,micro_recall,micro_f1,overall_accuracy,climate-assets_f1,climate-assets_precision,climate-assets_recall,climate-datasets_f1,climate-datasets_precision,climate-datasets_recall,climate-greenhouse-gases_f1,climate-greenhouse-gases_precision,climate-greenhouse-gases_recall,climate-hazards_f1,climate-hazards_precision,climate-hazards_recall,climate-impacts_f1,climate-impacts_precision,climate-impacts_recall,climate-mitigations_f1,climate-mitigations_precision,climate-mitigations_recall,climate-models_f1,climate-models_precision,climate-models_recall,climate-nature_f1,climate-nature_precision,climate-nature_recall,climate-observations_f1,climate-observations_precision,climate-observations_recall,climate-organisms_f1,climate-organisms_precision,climate-organisms_recall,climate-organizations_f1,climate-organizations_precision,climate-organizations_recall,climate-problem-origins_f1,climate-problem-origins_precision,climate-problem-origins_recall,climate-properties_f1,climate-properties_precision,climate-properties_recall,runtime,samples_per_second,steps_per_second,epoch
roberta-base,ocr,15,42,0.6139785647392273,0.0018,0.2598684210526316,0.28468468468468466,0.27171109200343935,0.8417316017316018,0.3125,0.7142857142857143,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.43636363636363634,0.5714285714285714,0.35294117647058826,0.0,0.0,0.0,0.05,0.5,0.02631578947368421,0.41071428571428564,0.28512396694214875,0.7340425531914894,0.2874617737003058,0.2052401746724891,0.47959183673469385,0.0,0.0,0.0,0.17777777777777776,0.11764705882352941,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.2112676056338028,0.26785714285714285,0.1744186046511628,1.5001,119.321,4.0,0
roberta-base,ocr,15,123,0.6191105842590332,0.0018,0.2508532423208191,0.2648648648648649,0.25766871165644173,0.837056277056277,0.3333333333333333,0.6875,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.3928571428571429,0.5,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.4115755627009647,0.29493087557603687,0.6808510638297872,0.2507645259938838,0.17903930131004367,0.41836734693877553,0.0,0.0,0.0,0.12000000000000001,0.07692307692307693,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.2361111111111111,0.29310344827586204,0.19767441860465115,1.4667,122.046,4.091,0
roberta-base,ocr,15,999,0.6285610795021057,0.0018,0.24752475247524752,0.2702702702702703,0.25839793281653745,0.833939393939394,0.28571428571428575,0.6923076923076923,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.53125,0.5666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.39274924471299094,0.2742616033755274,0.6914893617021277,0.2433234421364985,0.17154811715481172,0.41836734693877553,0.0,0.0,0.0,0.1951219512195122,0.13333333333333333,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.20437956204379562,0.27450980392156865,0.16279069767441862,1.5239,117.464,3.937,0
roberta-base,ocr,20,42,0.6319891810417175,0.0018,0.22792937399678972,0.25585585585585585,0.24108658743633274,0.833939393939394,0.2622950819672131,0.7272727272727273,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.4074074074074075,0.55,0.3235294117647059,0.0,0.0,0.0,0.05,0.5,0.02631578947368421,0.34682080924855485,0.23809523809523808,0.6382978723404256,0.2545454545454546,0.1810344827586207,0.42857142857142855,0.0,0.0,0.0,0.21276595744680854,0.1388888888888889,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.20270270270270274,0.24193548387096775,0.1744186046511628,1.603,111.667,3.743,0
roberta-base,ocr,20,123,0.6341947913169861,0.0018,0.2353896103896104,0.26126126126126126,0.24765157984628525,0.8322077922077922,0.34374999999999994,0.7857142857142857,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.46428571428571425,0.5909090909090909,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.0,0.3963963963963964,0.27615062761506276,0.7021276595744681,0.23699421965317918,0.16532258064516128,0.41836734693877553,0.0,0.0,0.0,0.16,0.10256410256410256,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.21739130434782608,0.11627906976744186,1.6078,111.334,3.732,0
roberta-base,ocr,20,999,0.6508894562721252,0.0018,0.2247557003257329,0.24864864864864866,0.23609923011120615,0.8290909090909091,0.30303030303030304,0.625,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3859649122807018,0.4782608695652174,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.34366197183098596,0.23371647509578544,0.648936170212766,0.2426229508196721,0.178743961352657,0.37755102040816324,0.0,0.0,0.0,0.17777777777777776,0.11764705882352941,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.1986754966887417,0.23076923076923078,0.1744186046511628,1.6259,110.096,3.69,0
roberta-base,ocr,23,42,0.6493040323257446,0.0018,0.22003034901365706,0.26126126126126126,0.23887973640856675,0.8277056277056277,0.22580645161290325,0.5833333333333334,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.4827586206896552,0.5833333333333334,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.36312849162011174,0.24621212121212122,0.6914893617021277,0.25000000000000006,0.17479674796747968,0.4387755102040816,0.0,0.0,0.0,0.1212121212121212,0.07272727272727272,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.1702127659574468,0.21818181818181817,0.13953488372093023,1.559,114.816,3.849,0
roberta-base,ocr,23,123,0.6643918752670288,0.0018,0.22169059011164274,0.25045045045045045,0.23519458544839258,0.8275324675324676,0.28124999999999994,0.6428571428571429,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.40816326530612246,0.6666666666666666,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.34957020057306587,0.23921568627450981,0.648936170212766,0.24260355029585803,0.17083333333333334,0.41836734693877553,0.0,0.0,0.0,0.14035087719298245,0.08695652173913043,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.2692307692307692,0.16279069767441862,1.7027,105.128,3.524,0
roberta-base,ocr,23,999,0.659308910369873,0.0018,0.23895253682487724,0.26306306306306304,0.2504288164665523,0.825974025974026,0.30769230769230765,0.6666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.45283018867924524,0.631578947368421,0.35294117647058826,0.0,0.0,0.0,0.05128205128205127,1.0,0.02631578947368421,0.37037037037037035,0.2529182879377432,0.6914893617021277,0.2476190476190476,0.17972350230414746,0.3979591836734694,0.0,0.0,0.0,0.253968253968254,0.15384615384615385,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.16417910447761194,0.22916666666666666,0.12790697674418605,1.622,110.36,3.699,0
roberta-base,switching,5,42,0.5934883952140808,0.0018,0.33962264150943394,0.2843601895734597,0.30954428202923473,0.8484848484848485,0.31884057971014496,0.6111111111111112,0.21568627450980393,0.0,0.0,0.0,0.0,0.0,0.0,0.6031746031746033,0.7037037037037037,0.5277777777777778,0.0,0.0,0.0,0.0909090909090909,1.0,0.047619047619047616,0.4676258992805755,0.3987730061349693,0.5652173913043478,0.35568513119533524,0.26406926406926406,0.5446428571428571,0.0,0.0,0.0,0.2352941176470588,0.17391304347826086,0.36363636363636365,0.04761904761904762,0.16666666666666666,0.027777777777777776,0.0,0.0,0.0,0.2138364779874214,0.29310344827586204,0.16831683168316833,1.3198,135.623,4.546,0
roberta-base,switching,5,123,0.5921696424484253,0.0018,0.2954954954954955,0.26324237560192615,0.27843803056027167,0.8470995670995671,0.3714285714285715,0.7647058823529411,0.24528301886792453,0.0,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.0,0.0,0.0,0.038461538461538464,0.25,0.020833333333333332,0.45229681978798586,0.37209302325581395,0.5765765765765766,0.28828828828828823,0.20869565217391303,0.46601941747572817,0.0,0.0,0.0,0.25806451612903225,0.2,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.19631901840490795,0.23529411764705882,0.16842105263157894,1.3165,135.963,4.557,0
roberta-base,switching,5,999,0.586707353591919,0.0018,0.29304029304029305,0.25806451612903225,0.27444253859348194,0.8488311688311688,0.33802816901408456,0.6,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.5483870967741936,0.6296296296296297,0.4857142857142857,0.0,0.0,0.0,0.04,0.25,0.021739130434782608,0.4244604316546762,0.34502923976608185,0.5514018691588785,0.296969696969697,0.21585903083700442,0.47572815533980584,0.0,0.0,0.0,0.18749999999999997,0.14285714285714285,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.2345679012345679,0.2923076923076923,0.1958762886597938,1.3293,134.66,4.514,0
roberta-base,switching,10,42,0.6391806602478027,0.0018,0.31226053639846746,0.23252496433666192,0.2665576451349141,0.8417316017316018,0.28169014084507044,0.5555555555555556,0.18867924528301888,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.5454545454545454,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.36421725239616615,0.3496932515337423,0.38,0.3511904761904762,0.2669683257918552,0.5130434782608696,0.0,0.0,0.0,0.3448275862068966,0.29411764705882354,0.4166666666666667,0.04878048780487805,0.25,0.02702702702702703,0.0,0.0,0.0,0.15853658536585366,0.22413793103448276,0.12264150943396226,1.3236,135.238,4.533,0
roberta-base,switching,10,123,0.6367112398147583,0.0018,0.30198915009041594,0.24167872648335745,0.26848874598070743,0.8406926406926407,0.30303030303030304,0.7142857142857143,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.6027397260273972,0.7096774193548387,0.5238095238095238,0.0,0.0,0.0,0.03846153846153846,0.3333333333333333,0.02040816326530612,0.37999999999999995,0.3275862068965517,0.4523809523809524,0.3179190751445087,0.23706896551724138,0.4824561403508772,0.0,0.0,0.0,0.3448275862068966,0.3125,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.18681318681318684,0.2463768115942029,0.1504424778761062,1.3125,136.385,4.572,0
roberta-base,switching,10,999,0.6474599838256836,0.0018,0.2916666666666667,0.2274741506646972,0.2556016597510373,0.8427705627705627,0.3421052631578948,0.65,0.23214285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.5428571428571428,0.59375,0.5,0.0,0.0,0.0,0.04255319148936171,0.3333333333333333,0.022727272727272728,0.380952380952381,0.3373493975903614,0.4375,0.28313253012048195,0.2079646017699115,0.44339622641509435,0.0,0.0,0.0,0.30769230769230765,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1739130434782609,0.23728813559322035,0.13725490196078433,1.3178,135.836,4.553,0
roberta-base,switching,15,42,0.6761552095413208,0.0018,0.3229571984435798,0.22015915119363394,0.2618296529968454,0.8398268398268398,0.32911392405063294,0.5909090909090909,0.22807017543859648,0.0,0.0,0.0,0.0,0.0,0.0,0.5070422535211268,0.5806451612903226,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.35761589403973504,0.33962264150943394,0.3776223776223776,0.3425076452599389,0.26666666666666666,0.47863247863247865,0.0,0.0,0.0,0.3846153846153846,0.35714285714285715,0.4166666666666667,0.03571428571428571,0.16666666666666666,0.02,0.0,0.0,0.0,0.20765027322404372,0.296875,0.15966386554621848,1.3255,135.044,4.527,0
roberta-base,switching,15,123,0.6758906245231628,0.0018,0.3178294573643411,0.2192513368983957,0.25949367088607594,0.837056277056277,0.2647058823529412,0.6,0.16981132075471697,0.0,0.0,0.0,0.0,0.0,0.0,0.4927536231884058,0.5666666666666667,0.4358974358974359,0.0,0.0,0.0,0.034482758620689655,1.0,0.017543859649122806,0.3398692810457516,0.3270440251572327,0.35374149659863946,0.38150289017341044,0.29464285714285715,0.5409836065573771,0.0,0.0,0.0,0.30303030303030304,0.23809523809523808,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.15730337078651688,0.2413793103448276,0.11666666666666667,1.3344,134.142,4.496,0
roberta-base,switching,15,999,0.6794561147689819,0.0018,0.3062015503875969,0.21351351351351353,0.2515923566878981,0.8361904761904762,0.35616438356164376,0.65,0.24528301886792453,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.5769230769230769,0.39473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.32817337461300305,0.30994152046783624,0.34868421052631576,0.3564954682779456,0.27699530516431925,0.5,0.0,0.0,0.0,0.3448275862068965,0.3333333333333333,0.35714285714285715,0.03571428571428571,0.3333333333333333,0.018867924528301886,0.0,0.0,0.0,0.14545454545454545,0.19672131147540983,0.11538461538461539,1.3209,135.519,4.543,0
roberta-base,switching,20,42,0.7180500626564026,0.0018,0.3204633204633205,0.20828105395232122,0.25247148288973387,0.8361904761904762,0.32876712328767127,0.6666666666666666,0.21818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3281733746130031,0.3333333333333333,0.3231707317073171,0.33429394812680113,0.25663716814159293,0.4793388429752066,0.0,0.0,0.0,0.2352941176470588,0.17391304347826086,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.25274725274725274,0.4107142857142857,0.18253968253968253,1.3238,135.221,4.533,0
roberta-base,switching,20,123,0.695826530456543,0.0018,0.3240556660039761,0.2068527918781726,0.2525174283501162,0.8353246753246754,0.2285714285714286,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5277777777777778,0.6333333333333333,0.4523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.3116883116883117,0.31788079470198677,0.3057324840764331,0.36,0.2850678733031674,0.4883720930232558,0.0,0.0,0.0,0.3703703703703704,0.35714285714285715,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.21857923497267762,0.3125,0.16806722689075632,1.3136,136.27,4.568,0
roberta-base,switching,20,999,0.7178206443786621,0.0018,0.29239766081871343,0.1884422110552764,0.2291825821237586,0.8354978354978355,0.2777777777777778,0.5882352941176471,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.5806451612903226,0.4864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.2695924764890282,0.2670807453416149,0.2721518987341772,0.3011363636363636,0.23555555555555555,0.41732283464566927,0.0,0.0,0.0,0.30303030303030304,0.25,0.38461538461538464,0.03278688524590164,0.25,0.017543859649122806,0.0,0.0,0.0,0.22857142857142856,0.4,0.16,1.32,135.61,4.546,0
roberta-base,switching,25,42,0.7370837926864624,0.0018,0.322,0.19730392156862744,0.24468085106382975,0.8332467532467532,0.3055555555555555,0.6470588235294118,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4722222222222222,0.5666666666666667,0.40476190476190477,0.0,0.0,0.0,0.028985507246376812,0.3333333333333333,0.015151515151515152,0.33121019108280253,0.34210526315789475,0.32098765432098764,0.34444444444444444,0.2616033755274262,0.5040650406504065,0.0,0.0,0.0,0.380952380952381,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16374269005847952,0.2916666666666667,0.11382113821138211,1.3202,135.586,4.545,0
roberta-base,switching,25,123,0.7285651564598083,0.0018,0.32086614173228345,0.1973365617433414,0.24437781109445272,0.8330735930735931,0.2777777777777778,0.625,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.4594594594594595,0.5151515151515151,0.4146341463414634,0.0,0.0,0.0,0.0,0.0,0.0,0.3047619047619048,0.3404255319148936,0.27586206896551724,0.3746397694524496,0.2995391705069124,0.5,0.0,0.0,0.0,0.27586206896551724,0.2222222222222222,0.36363636363636365,0.028985507246376812,0.25,0.015384615384615385,0.0,0.0,0.0,0.18090452261306536,0.24324324324324326,0.144,1.3242,135.181,4.531,0
roberta-base,switching,25,999,0.74452143907547,0.0018,0.3188118811881188,0.19682151589242053,0.24338624338624337,0.8341125541125541,0.34210526315789475,0.6190476190476191,0.23636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.5797101449275363,0.6666666666666666,0.5128205128205128,0.0,0.0,0.0,0.05405405405405406,0.2857142857142857,0.029850746268656716,0.30283911671924285,0.3333333333333333,0.2774566473988439,0.3206997084548105,0.25,0.44715447154471544,0.0,0.0,0.0,0.37499999999999994,0.3157894736842105,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.3148148148148148,0.12781954887218044,1.3301,134.58,4.511,0
nasa-smd-ibm-distil-v0.1,spelling,3,42,1.3832412958145142,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2248,796.208,26.689,0
nasa-smd-ibm-distil-v0.1,spelling,3,123,1.3832043409347534,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2198,814.403,27.298,0
nasa-smd-ibm-distil-v0.1,spelling,3,999,1.3832263946533203,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2206,811.6,27.204,0
nasa-smd-ibm-distil-v0.1,spelling,5,42,1.383231520652771,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2178,821.945,27.551,0
nasa-smd-ibm-distil-v0.1,spelling,5,123,1.3832144737243652,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2269,788.77,26.439,0
nasa-smd-ibm-distil-v0.1,spelling,5,999,1.3832796812057495,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2267,789.649,26.469,0
nasa-smd-ibm-distil-v0.1,spelling,10,42,1.3832741975784302,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233,801.769,26.875,0
nasa-smd-ibm-distil-v0.1,spelling,10,123,1.3832943439483643,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2291,781.441,26.194,0
nasa-smd-ibm-distil-v0.1,spelling,10,999,1.3832099437713623,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2306,776.173,26.017,0
nasa-smd-ibm-distil-v0.1,spelling,15,42,1.3833074569702148,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2335,766.579,25.695,0
nasa-smd-ibm-distil-v0.1,spelling,15,123,1.383270263671875,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2286,782.963,26.245,0
nasa-smd-ibm-distil-v0.1,spelling,15,999,1.3833969831466675,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2293,780.646,26.167,0
nasa-smd-ibm-distil-v0.1,spelling,20,42,1.383365511894226,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381,751.771,25.199,0
nasa-smd-ibm-distil-v0.1,spelling,20,123,1.3834259510040283,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381,751.841,25.201,0
nasa-smd-ibm-distil-v0.1,spelling,20,999,1.3833683729171753,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318,772.208,25.884,0
nasa-smd-ibm-distil-v0.1,add-delete,5,42,1.3740699291229248,0.0009,0.0,0.0,0.0,0.8177504393673111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2177,822.29,27.563,0
nasa-smd-ibm-distil-v0.1,add-delete,5,123,1.3762943744659424,0.0009,0.0,0.0,0.0,0.8170774647887324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2099,852.813,28.586,0
nasa-smd-ibm-distil-v0.1,add-delete,5,999,1.3789373636245728,0.0009,0.0,0.0,0.0,0.8161790623898484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2162,827.961,27.753,0
nasa-smd-ibm-distil-v0.1,add-delete,10,42,1.3687245845794678,0.0009,0.0,0.0,0.0,0.8195885352558466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131,839.959,28.155,0
nasa-smd-ibm-distil-v0.1,add-delete,10,123,1.3580212593078613,0.0009,0.0,0.0,0.0,0.8232500879352797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2165,826.941,27.719,0
nasa-smd-ibm-distil-v0.1,add-delete,10,999,1.3683499097824097,0.0009,0.0,0.0,0.0,0.8195794309948754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2197,814.599,27.305,0
nasa-smd-ibm-distil-v0.1,add-delete,15,42,1.3584637641906738,0.0009,0.0,0.0,0.0,0.8231280615815255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,844.521,28.308,0
nasa-smd-ibm-distil-v0.1,add-delete,15,123,1.354095458984375,0.0009,0.0,0.0,0.0,0.8246799431009957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2148,833.42,27.936,0
nasa-smd-ibm-distil-v0.1,add-delete,15,999,1.3541215658187866,0.0009,0.0,0.0,0.0,0.8245056497175142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114,846.541,28.376,0
